,nosetip_x,nosetip_y,chin_x,chin_y,left_eye_corner_x,left_eye_corner_y,right_eye_corner_x,right_eye_corner_y,left_mouth_corner_x,left_mouth_corner_y,right_mouth_corner_x,right_mouth_corner_y,nose_end_point_x,nose_end_point_y,head_pose1_x,head_pose1_y,head_pose2_x,head_pose2_y,jerk_expected
438,578.0,1326.0,511.0,1536.0,382.0,1213.0,636.0,1183.0,439.0,1413.0,590.0,1395.0,1364,1778,564,1330,3433,2502,0
439,577.0,1327.0,509.0,1535.0,383.0,1214.0,635.0,1182.0,438.0,1414.0,588.0,1395.0,1373,1793,564,1331,3088,2212,0
440,579.0,1326.0,512.0,1537.0,383.0,1215.0,637.0,1183.0,440.0,1414.0,591.0,1395.0,1366,1784,565,1331,3365,2433,0
441,578.0,1322.0,511.0,1536.0,384.0,1212.0,633.0,1184.0,439.0,1411.0,589.0,1395.0,1355,1730,564,1327,3339,2416,0
442,579.0,1322.0,511.0,1536.0,384.0,1212.0,634.0,1184.0,439.0,1413.0,588.0,1397.0,1356,1727,564,1327,3356,2437,0
443,577.0,1322.0,509.0,1536.0,385.0,1212.0,632.0,1185.0,439.0,1413.0,586.0,1397.0,1356,1719,564,1327,3137,2265,0
444,576.0,1322.0,507.0,1536.0,385.0,1212.0,632.0,1186.0,438.0,1413.0,585.0,1397.0,1348,1724,563,1328,3137,2277,0
445,575.0,1322.0,507.0,1537.0,385.0,1212.0,634.0,1185.0,436.0,1413.0,585.0,1397.0,1353,1744,563,1329,3223,2363,0
446,577.0,1323.0,510.0,1534.0,382.0,1213.0,634.0,1183.0,439.0,1413.0,588.0,1395.0,1346,1748,563,1328,3345,2409,0
447,575.0,1322.0,507.0,1534.0,379.0,1214.0,633.0,1183.0,436.0,1412.0,586.0,1394.0,1330,1758,560,1328,3420,2473,0
448,576.0,1323.0,508.0,1533.0,382.0,1214.0,631.0,1185.0,437.0,1412.0,587.0,1395.0,1327,1736,561,1328,3282,2352,0
449,575.0,1319.0,507.0,1534.0,384.0,1212.0,630.0,1184.0,437.0,1411.0,584.0,1396.0,1339,1706,562,1326,3102,2225,0
450,575.0,1320.0,507.0,1534.0,385.0,1213.0,630.0,1183.0,437.0,1412.0,584.0,1395.0,1350,1723,562,1327,2903,2055,0
451,574.0,1320.0,505.0,1534.0,385.0,1213.0,629.0,1185.0,436.0,1412.0,583.0,1395.0,1338,1719,561,1327,2908,2067,0
452,572.0,1318.0,503.0,1531.0,379.0,1211.0,627.0,1183.0,434.0,1408.0,581.0,1392.0,1320,1716,557,1324,3103,2212,0
453,570.0,1319.0,499.0,1531.0,380.0,1212.0,624.0,1188.0,431.0,1408.0,577.0,1394.0,1296,1700,554,1326,3001,2151,0
454,570.0,1318.0,502.0,1532.0,381.0,1212.0,624.0,1185.0,433.0,1410.0,578.0,1394.0,1321,1693,557,1325,2862,2021,0
455,570.0,1321.0,504.0,1532.0,378.0,1215.0,626.0,1185.0,433.0,1412.0,581.0,1395.0,1306,1716,556,1327,3166,2239,0
456,569.0,1318.0,499.0,1530.0,380.0,1214.0,622.0,1187.0,431.0,1408.0,576.0,1393.0,1292,1695,554,1325,2815,1966,0
457,566.0,1321.0,495.0,1532.0,380.0,1214.0,621.0,1191.0,429.0,1410.0,573.0,1397.0,1286,1695,552,1328,2838,2030,0
458,567.0,1316.0,500.0,1534.0,380.0,1212.0,622.0,1185.0,432.0,1411.0,577.0,1395.0,1320,1677,555,1324,2878,2040,0
459,564.0,1319.0,495.0,1531.0,376.0,1215.0,619.0,1188.0,428.0,1409.0,573.0,1394.0,1280,1697,550,1326,2860,2005,0
460,563.0,1326.0,495.0,1533.0,376.0,1216.0,620.0,1190.0,427.0,1412.0,575.0,1397.0,1292,1731,550,1331,2946,2099,0
461,565.0,1322.0,496.0,1533.0,377.0,1215.0,621.0,1191.0,428.0,1411.0,575.0,1397.0,1277,1700,550,1328,3089,2223,0
462,562.0,1322.0,492.0,1532.0,377.0,1216.0,617.0,1191.0,426.0,1410.0,571.0,1396.0,1278,1702,549,1329,2739,1925,0
463,563.0,1322.0,495.0,1533.0,373.0,1217.0,620.0,1190.0,426.0,1412.0,575.0,1397.0,1263,1708,548,1329,3259,2340,0
464,563.0,1322.0,494.0,1532.0,372.0,1217.0,619.0,1189.0,425.0,1411.0,574.0,1395.0,1266,1719,547,1329,3119,2214,0
465,561.0,1326.0,493.0,1532.0,373.0,1217.0,619.0,1191.0,424.0,1410.0,574.0,1395.0,1266,1743,547,1331,3087,2205,0
466,559.0,1325.0,490.0,1532.0,372.0,1215.0,618.0,1191.0,422.0,1409.0,570.0,1395.0,1269,1740,545,1330,3011,2170,0
467,562.0,1325.0,492.0,1533.0,373.0,1216.0,620.0,1191.0,424.0,1411.0,574.0,1396.0,1270,1740,547,1331,3156,2285,0
468,559.0,1325.0,491.0,1531.0,371.0,1216.0,618.0,1191.0,423.0,1410.0,571.0,1396.0,1256,1731,544,1330,3133,2254,0
469,559.0,1325.0,490.0,1531.0,371.0,1215.0,618.0,1190.0,422.0,1409.0,571.0,1395.0,1265,1743,545,1330,3081,2221,0
470,561.0,1324.0,492.0,1532.0,373.0,1217.0,617.0,1192.0,424.0,1410.0,572.0,1396.0,1259,1714,546,1330,3028,2156,0
471,559.0,1322.0,490.0,1529.0,371.0,1216.0,616.0,1188.0,424.0,1411.0,569.0,1395.0,1266,1717,545,1328,2833,1973,0
472,562.0,1318.0,494.0,1534.0,374.0,1215.0,616.0,1189.0,426.0,1412.0,572.0,1397.0,1282,1668,548,1326,2960,2099,0
473,561.0,1318.0,494.0,1533.0,373.0,1214.0,616.0,1187.0,426.0,1412.0,572.0,1397.0,1288,1671,548,1325,2971,2105,0
474,562.0,1318.0,496.0,1532.0,372.0,1215.0,618.0,1187.0,427.0,1411.0,574.0,1395.0,1273,1681,548,1325,3161,2235,0
475,562.0,1319.0,496.0,1534.0,374.0,1214.0,617.0,1187.0,426.0,1410.0,574.0,1395.0,1296,1686,549,1326,2994,2124,0
476,562.0,1318.0,495.0,1534.0,374.0,1214.0,617.0,1187.0,427.0,1410.0,574.0,1395.0,1294,1681,549,1325,2984,2116,0
477,561.0,1318.0,494.0,1534.0,372.0,1215.0,616.0,1187.0,426.0,1412.0,572.0,1397.0,1288,1674,547,1326,3002,2125,0
478,561.0,1318.0,494.0,1534.0,373.0,1213.0,617.0,1188.0,426.0,1410.0,572.0,1396.0,1288,1675,548,1325,3067,2199,0
479,562.0,1317.0,496.0,1534.0,374.0,1213.0,617.0,1187.0,427.0,1410.0,573.0,1395.0,1295,1669,549,1324,2999,2130,0
480,560.0,1319.0,496.0,1536.0,372.0,1212.0,618.0,1184.0,425.0,1411.0,574.0,1395.0,1322,1700,549,1325,3070,2203,0
481,558.0,1323.0,495.0,1533.0,369.0,1215.0,615.0,1187.0,423.0,1410.0,573.0,1394.0,1286,1711,545,1327,3118,2208,0
482,559.0,1319.0,497.0,1535.0,370.0,1212.0,616.0,1184.0,425.0,1410.0,574.0,1393.0,1315,1691,548,1324,3100,2201,0
483,560.0,1316.0,495.0,1532.0,372.0,1212.0,615.0,1186.0,425.0,1408.0,573.0,1393.0,1284,1666,547,1323,3076,2179,0
484,561.0,1316.0,495.0,1533.0,372.0,1212.0,615.0,1185.0,426.0,1408.0,573.0,1393.0,1298,1669,548,1323,2978,2103,0
485,561.0,1314.0,496.0,1533.0,372.0,1210.0,616.0,1183.0,426.0,1409.0,573.0,1393.0,1309,1663,549,1322,3023,2144,0
486,561.0,1316.0,498.0,1534.0,372.0,1210.0,616.0,1183.0,426.0,1410.0,574.0,1394.0,1320,1664,550,1322,3057,2170,0
487,561.0,1315.0,497.0,1534.0,372.0,1210.0,616.0,1182.0,426.0,1410.0,573.0,1394.0,1324,1666,550,1322,2972,2106,0
488,560.0,1317.0,496.0,1534.0,370.0,1211.0,616.0,1183.0,425.0,1411.0,573.0,1394.0,1315,1680,548,1323,3072,2183,0
489,560.0,1316.0,496.0,1535.0,370.0,1210.0,617.0,1181.0,425.0,1411.0,574.0,1395.0,1328,1682,549,1323,3140,2248,0
490,560.0,1317.0,496.0,1535.0,370.0,1210.0,618.0,1181.0,424.0,1411.0,574.0,1394.0,1331,1700,549,1324,3142,2256,0
491,559.0,1316.0,494.0,1534.0,371.0,1211.0,616.0,1185.0,424.0,1409.0,573.0,1394.0,1296,1675,547,1323,3176,2282,0
492,559.0,1315.0,494.0,1534.0,371.0,1210.0,614.0,1184.0,424.0,1409.0,571.0,1394.0,1310,1661,547,1322,2979,2123,0
493,559.0,1318.0,496.0,1535.0,370.0,1212.0,617.0,1184.0,425.0,1409.0,575.0,1393.0,1306,1694,548,1324,3229,2311,0
494,559.0,1318.0,495.0,1536.0,370.0,1210.0,616.0,1184.0,424.0,1410.0,573.0,1395.0,1322,1682,548,1324,3160,2279,0
495,559.0,1319.0,496.0,1536.0,370.0,1212.0,617.0,1183.0,423.0,1413.0,573.0,1396.0,1324,1698,548,1325,3116,2233,0
496,558.0,1320.0,495.0,1537.0,370.0,1213.0,616.0,1183.0,423.0,1412.0,572.0,1395.0,1333,1709,548,1326,2944,2095,0
497,559.0,1317.0,495.0,1535.0,370.0,1210.0,616.0,1182.0,424.0,1410.0,572.0,1395.0,1328,1684,548,1323,3048,2185,0
498,561.0,1316.0,497.0,1537.0,371.0,1209.0,617.0,1181.0,425.0,1411.0,573.0,1394.0,1350,1683,551,1323,2992,2142,0
499,558.0,1319.0,495.0,1535.0,369.0,1211.0,616.0,1182.0,423.0,1410.0,572.0,1394.0,1328,1704,548,1324,3036,2170,0
500,559.0,1316.0,495.0,1534.0,371.0,1210.0,614.0,1184.0,424.0,1408.0,572.0,1392.0,1314,1671,548,1322,2966,2106,0
501,557.0,1319.0,494.0,1536.0,370.0,1211.0,613.0,1185.0,422.0,1410.0,571.0,1395.0,1320,1678,547,1324,2984,2136,0
502,558.0,1317.0,495.0,1535.0,369.0,1209.0,615.0,1182.0,423.0,1409.0,572.0,1394.0,1328,1681,547,1322,3103,2229,0
503,559.0,1316.0,497.0,1533.0,369.0,1209.0,616.0,1181.0,425.0,1409.0,573.0,1393.0,1321,1676,548,1322,3145,2239,0
504,550.0,1322.0,502.0,1542.0,362.0,1218.0,610.0,1182.0,416.0,1412.0,576.0,1390.0,1326,1715,543,1327,3409,2372,0
505,551.0,1319.0,502.0,1540.0,362.0,1216.0,610.0,1181.0,417.0,1411.0,576.0,1389.0,1319,1695,543,1324,3462,2404,0
506,552.0,1324.0,505.0,1544.0,363.0,1216.0,613.0,1180.0,417.0,1413.0,579.0,1391.0,1362,1734,546,1327,3525,2482,0
507,560.0,1317.0,496.0,1533.0,373.0,1211.0,617.0,1186.0,425.0,1408.0,574.0,1393.0,1293,1678,548,1323,3155,2261,0
508,560.0,1318.0,491.0,1531.0,372.0,1212.0,618.0,1188.0,423.0,1408.0,572.0,1394.0,1265,1699,545,1325,3219,2337,0
509,560.0,1320.0,493.0,1530.0,372.0,1213.0,616.0,1188.0,424.0,1408.0,571.0,1394.0,1272,1693,546,1326,3018,2146,0
510,561.0,1320.0,497.0,1530.0,374.0,1214.0,618.0,1186.0,427.0,1410.0,574.0,1394.0,1283,1696,549,1326,2982,2091,0
511,561.0,1321.0,495.0,1530.0,373.0,1213.0,619.0,1187.0,425.0,1408.0,574.0,1393.0,1276,1716,547,1326,3124,2232,0
512,563.0,1320.0,495.0,1530.0,376.0,1213.0,618.0,1189.0,427.0,1408.0,573.0,1395.0,1276,1686,549,1326,2966,2109,0
513,565.0,1319.0,497.0,1530.0,377.0,1211.0,621.0,1187.0,429.0,1409.0,575.0,1395.0,1290,1689,551,1325,3051,2189,0
514,566.0,1315.0,498.0,1530.0,378.0,1210.0,621.0,1186.0,430.0,1407.0,575.0,1393.0,1291,1670,552,1322,3018,2154,0
515,569.0,1314.0,500.0,1528.0,382.0,1210.0,620.0,1185.0,433.0,1406.0,576.0,1392.0,1302,1657,555,1321,2715,1894,0
516,571.0,1315.0,503.0,1530.0,381.0,1209.0,625.0,1183.0,433.0,1406.0,580.0,1391.0,1317,1689,557,1322,3018,2148,0
517,572.0,1316.0,504.0,1530.0,383.0,1209.0,624.0,1182.0,435.0,1408.0,580.0,1393.0,1338,1680,559,1322,2797,1970,0
518,571.0,1316.0,502.0,1527.0,384.0,1208.0,623.0,1183.0,435.0,1404.0,578.0,1390.0,1324,1685,558,1321,2661,1858,0
519,574.0,1314.0,504.0,1527.0,384.0,1207.0,626.0,1182.0,436.0,1405.0,581.0,1390.0,1323,1682,560,1320,2874,2030,0
520,574.0,1316.0,507.0,1528.0,384.0,1209.0,628.0,1180.0,438.0,1408.0,583.0,1392.0,1337,1696,561,1322,2893,2027,0
521,574.0,1316.0,507.0,1530.0,385.0,1209.0,628.0,1180.0,439.0,1411.0,582.0,1395.0,1352,1684,563,1322,2811,1978,0
522,576.0,1316.0,510.0,1529.0,386.0,1210.0,630.0,1181.0,440.0,1408.0,586.0,1392.0,1334,1692,563,1322,2996,2102,0
523,578.0,1315.0,509.0,1528.0,391.0,1208.0,628.0,1183.0,441.0,1404.0,587.0,1389.0,1337,1681,565,1321,2745,1916,0
524,575.0,1314.0,512.0,1531.0,386.0,1211.0,632.0,1178.0,444.0,1412.0,587.0,1394.0,1351,1684,565,1322,2984,2077,0
525,577.0,1315.0,514.0,1530.0,388.0,1211.0,633.0,1179.0,446.0,1411.0,589.0,1394.0,1347,1681,567,1322,3010,2094,0
526,577.0,1313.0,512.0,1532.0,390.0,1211.0,632.0,1177.0,446.0,1411.0,587.0,1393.0,1375,1686,568,1322,2663,1835,0
527,578.0,1312.0,512.0,1531.0,391.0,1211.0,634.0,1180.0,447.0,1411.0,588.0,1394.0,1345,1673,568,1322,2876,2006,0
528,578.0,1313.0,513.0,1531.0,390.0,1211.0,635.0,1179.0,447.0,1411.0,589.0,1394.0,1349,1684,568,1322,2964,2071,0
529,580.0,1314.0,520.0,1530.0,391.0,1213.0,635.0,1175.0,451.0,1412.0,592.0,1392.0,1375,1685,571,1322,2759,1856,0
530,582.0,1312.0,513.0,1533.0,396.0,1208.0,637.0,1176.0,448.0,1410.0,589.0,1393.0,1404,1703,573,1322,2585,1815,0
531,583.0,1311.0,515.0,1533.0,397.0,1207.0,639.0,1176.0,449.0,1410.0,591.0,1393.0,1402,1698,574,1321,2714,1921,0
532,584.0,1314.0,517.0,1532.0,396.0,1209.0,638.0,1177.0,452.0,1410.0,593.0,1394.0,1394,1691,575,1322,2746,1920,0
533,586.0,1315.0,518.0,1532.0,399.0,1209.0,639.0,1177.0,452.0,1412.0,592.0,1395.0,1408,1698,577,1323,2578,1797,0
534,589.0,1315.0,519.0,1533.0,401.0,1210.0,639.0,1179.0,455.0,1412.0,593.0,1396.0,1406,1682,579,1323,2530,1763,0
535,587.0,1314.0,520.0,1532.0,400.0,1211.0,640.0,1178.0,454.0,1412.0,594.0,1394.0,1394,1692,577,1323,2618,1805,0
536,588.0,1316.0,520.0,1532.0,401.0,1209.0,641.0,1179.0,454.0,1411.0,595.0,1395.0,1400,1697,578,1323,2694,1892,0
537,587.0,1317.0,520.0,1529.0,398.0,1210.0,643.0,1181.0,452.0,1408.0,595.0,1393.0,1358,1714,575,1323,3018,2132,0
538,587.0,1317.0,520.0,1530.0,399.0,1210.0,643.0,1181.0,453.0,1410.0,595.0,1394.0,1367,1710,576,1324,2937,2072,0
539,587.0,1314.0,523.0,1532.0,399.0,1210.0,643.0,1176.0,456.0,1411.0,598.0,1394.0,1398,1697,578,1322,2893,2016,0
540,588.0,1312.0,521.0,1532.0,400.0,1208.0,644.0,1174.0,455.0,1410.0,597.0,1392.0,1415,1713,579,1321,2761,1931,0
541,588.0,1318.0,522.0,1529.0,400.0,1209.0,645.0,1179.0,455.0,1409.0,599.0,1393.0,1378,1725,578,1324,3018,2132,0
542,589.0,1318.0,522.0,1528.0,401.0,1210.0,645.0,1181.0,455.0,1407.0,598.0,1391.0,1363,1727,578,1324,2940,2059,0
543,590.0,1316.0,523.0,1527.0,402.0,1209.0,644.0,1180.0,457.0,1407.0,598.0,1392.0,1366,1700,579,1322,2879,2006,0
544,591.0,1315.0,524.0,1527.0,403.0,1208.0,643.0,1179.0,457.0,1406.0,599.0,1391.0,1376,1692,580,1321,2819,1958,0
545,591.0,1316.0,524.0,1528.0,403.0,1209.0,644.0,1180.0,457.0,1407.0,599.0,1392.0,1374,1698,580,1322,2864,1997,0
546,591.0,1318.0,523.0,1528.0,402.0,1208.0,646.0,1179.0,456.0,1406.0,600.0,1391.0,1383,1731,580,1323,2947,2078,0
547,590.0,1315.0,521.0,1529.0,402.0,1208.0,645.0,1179.0,457.0,1410.0,597.0,1394.0,1383,1702,579,1322,2847,2006,0
548,590.0,1315.0,524.0,1532.0,401.0,1208.0,646.0,1177.0,456.0,1410.0,601.0,1394.0,1401,1710,580,1322,3083,2191,0
549,591.0,1317.0,525.0,1531.0,402.0,1210.0,646.0,1178.0,457.0,1409.0,602.0,1393.0,1394,1720,581,1323,2995,2104,0
550,592.0,1316.0,524.0,1529.0,403.0,1209.0,646.0,1179.0,458.0,1408.0,600.0,1392.0,1384,1712,581,1322,2886,2019,0
551,591.0,1316.0,524.0,1529.0,402.0,1209.0,646.0,1180.0,457.0,1408.0,600.0,1393.0,1371,1705,579,1322,3054,2157,0
552,594.0,1317.0,525.0,1528.0,403.0,1210.0,646.0,1178.0,459.0,1408.0,602.0,1391.0,1388,1722,582,1323,2836,1958,0
553,594.0,1316.0,525.0,1529.0,404.0,1209.0,646.0,1178.0,458.0,1408.0,602.0,1390.0,1395,1721,582,1323,2809,1947,0
554,594.0,1315.0,524.0,1529.0,404.0,1210.0,646.0,1177.0,457.0,1407.0,602.0,1389.0,1394,1731,582,1323,2758,1898,0
555,593.0,1314.0,523.0,1528.0,402.0,1208.0,643.0,1181.0,457.0,1404.0,599.0,1389.0,1366,1689,579,1320,2891,2018,0
556,589.0,1316.0,524.0,1530.0,400.0,1209.0,643.0,1179.0,455.0,1408.0,600.0,1391.0,1380,1704,578,1322,3003,2101,0
557,589.0,1315.0,526.0,1529.0,400.0,1210.0,643.0,1178.0,456.0,1408.0,601.0,1391.0,1373,1695,578,1321,3037,2104,0
558,588.0,1316.0,523.0,1530.0,400.0,1209.0,643.0,1179.0,454.0,1408.0,598.0,1392.0,1380,1706,578,1322,2958,2076,0
559,589.0,1315.0,522.0,1530.0,399.0,1209.0,644.0,1179.0,454.0,1408.0,598.0,1392.0,1374,1708,577,1322,3049,2151,0
560,591.0,1315.0,520.0,1532.0,403.0,1207.0,641.0,1178.0,455.0,1410.0,596.0,1394.0,1417,1695,581,1322,2595,1827,0
561,588.0,1316.0,518.0,1531.0,400.0,1208.0,642.0,1180.0,452.0,1410.0,594.0,1395.0,1387,1705,577,1323,2817,2005,0
562,586.0,1316.0,518.0,1532.0,399.0,1209.0,642.0,1179.0,452.0,1410.0,594.0,1395.0,1390,1711,576,1323,2827,2006,0
563,586.0,1316.0,518.0,1532.0,398.0,1209.0,642.0,1180.0,452.0,1410.0,594.0,1395.0,1382,1706,576,1323,2924,2082,0
564,585.0,1316.0,518.0,1530.0,398.0,1209.0,643.0,1180.0,452.0,1409.0,595.0,1393.0,1367,1718,575,1323,2989,2122,0
565,585.0,1316.0,517.0,1528.0,398.0,1208.0,641.0,1180.0,451.0,1407.0,593.0,1392.0,1365,1712,574,1322,2858,2016,0
566,585.0,1315.0,515.0,1527.0,399.0,1208.0,640.0,1181.0,451.0,1407.0,591.0,1392.0,1357,1704,574,1322,2729,1914,0
567,585.0,1316.0,516.0,1525.0,399.0,1208.0,640.0,1180.0,451.0,1405.0,592.0,1390.0,1355,1716,574,1322,2705,1876,0
568,587.0,1313.0,521.0,1529.0,399.0,1207.0,642.0,1178.0,453.0,1407.0,597.0,1391.0,1375,1694,576,1320,2992,2109,0
569,585.0,1314.0,518.0,1529.0,397.0,1208.0,643.0,1179.0,452.0,1408.0,595.0,1392.0,1361,1710,574,1322,3069,2181,0
570,587.0,1315.0,519.0,1527.0,401.0,1208.0,641.0,1180.0,453.0,1405.0,596.0,1390.0,1363,1705,576,1321,2796,1951,0
571,586.0,1314.0,519.0,1528.0,399.0,1209.0,643.0,1180.0,453.0,1407.0,596.0,1391.0,1352,1707,575,1322,2997,2108,0
572,587.0,1315.0,519.0,1528.0,400.0,1208.0,641.0,1180.0,453.0,1406.0,596.0,1391.0,1366,1701,576,1321,2857,2005,0
573,586.0,1314.0,517.0,1528.0,399.0,1209.0,642.0,1181.0,452.0,1406.0,594.0,1391.0,1349,1706,574,1322,2907,2047,0
574,584.0,1315.0,518.0,1529.0,398.0,1209.0,641.0,1180.0,452.0,1407.0,595.0,1392.0,1359,1704,574,1322,2958,2084,0
575,585.0,1314.0,519.0,1528.0,399.0,1209.0,642.0,1180.0,452.0,1407.0,595.0,1391.0,1353,1704,574,1322,2946,2067,0
576,585.0,1315.0,518.0,1528.0,399.0,1209.0,641.0,1180.0,451.0,1406.0,594.0,1391.0,1359,1710,574,1322,2853,1999,0
577,585.0,1315.0,518.0,1526.0,399.0,1209.0,640.0,1180.0,452.0,1406.0,594.0,1390.0,1352,1704,574,1322,2786,1927,0
578,585.0,1314.0,520.0,1528.0,398.0,1210.0,642.0,1179.0,454.0,1408.0,596.0,1391.0,1355,1701,575,1322,2950,2049,0
579,585.0,1315.0,521.0,1529.0,398.0,1210.0,642.0,1179.0,453.0,1407.0,597.0,1391.0,1360,1707,575,1322,3013,2106,0
580,584.0,1310.0,521.0,1530.0,396.0,1209.0,639.0,1172.0,453.0,1409.0,596.0,1389.0,1400,1695,576,1319,2730,1860,0
581,584.0,1313.0,518.0,1528.0,397.0,1209.0,640.0,1179.0,451.0,1407.0,594.0,1391.0,1353,1695,573,1321,2935,2051,0
582,580.0,1312.0,517.0,1527.0,394.0,1209.0,638.0,1177.0,450.0,1408.0,592.0,1391.0,1350,1689,571,1320,2930,2029,0
583,581.0,1310.0,518.0,1527.0,395.0,1210.0,637.0,1177.0,451.0,1408.0,592.0,1391.0,1346,1670,571,1319,2853,1954,0
584,577.0,1309.0,515.0,1527.0,392.0,1210.0,631.0,1175.0,448.0,1409.0,586.0,1390.0,1360,1659,569,1318,2523,1690,0
585,580.0,1310.0,517.0,1529.0,395.0,1210.0,635.0,1177.0,449.0,1408.0,590.0,1391.0,1360,1669,571,1320,2712,1858,0
586,579.0,1311.0,516.0,1527.0,394.0,1208.0,633.0,1178.0,448.0,1406.0,590.0,1390.0,1350,1662,570,1318,2770,1907,0
587,580.0,1313.0,514.0,1527.0,394.0,1208.0,633.0,1180.0,447.0,1406.0,589.0,1391.0,1347,1671,569,1320,2764,1919,0
588,578.0,1309.0,515.0,1526.0,392.0,1210.0,633.0,1177.0,447.0,1407.0,588.0,1390.0,1335,1662,568,1319,2776,1888,0
589,578.0,1311.0,511.0,1527.0,394.0,1208.0,631.0,1181.0,444.0,1404.0,586.0,1389.0,1336,1670,567,1319,2666,1845,0
590,578.0,1311.0,509.0,1528.0,394.0,1207.0,630.0,1182.0,444.0,1404.0,585.0,1390.0,1340,1662,567,1319,2635,1844,0
591,577.0,1310.0,508.0,1526.0,393.0,1206.0,629.0,1182.0,443.0,1404.0,583.0,1390.0,1330,1652,565,1318,2638,1845,0
592,576.0,1311.0,508.0,1526.0,393.0,1207.0,629.0,1180.0,443.0,1404.0,584.0,1389.0,1340,1671,566,1319,2556,1765,0
593,576.0,1310.0,511.0,1525.0,391.0,1207.0,630.0,1178.0,444.0,1404.0,585.0,1389.0,1337,1663,566,1318,2698,1858,0
594,575.0,1310.0,506.0,1525.0,393.0,1206.0,627.0,1183.0,442.0,1403.0,581.0,1390.0,1320,1646,564,1318,2566,1789,0
595,575.0,1310.0,510.0,1527.0,392.0,1208.0,630.0,1180.0,444.0,1405.0,585.0,1389.0,1333,1664,565,1319,2683,1851,0
596,578.0,1311.0,510.0,1528.0,395.0,1207.0,630.0,1181.0,445.0,1404.0,586.0,1390.0,1348,1663,568,1319,2591,1804,0
597,580.0,1312.0,511.0,1526.0,397.0,1208.0,631.0,1183.0,446.0,1404.0,587.0,1390.0,1331,1662,568,1320,2587,1789,0
598,580.0,1312.0,512.0,1526.0,396.0,1208.0,632.0,1181.0,446.0,1406.0,586.0,1391.0,1342,1667,569,1320,2575,1777,0
599,582.0,1313.0,513.0,1525.0,397.0,1208.0,634.0,1182.0,446.0,1403.0,589.0,1388.0,1332,1686,569,1320,2674,1845,0
600,581.0,1312.0,510.0,1524.0,398.0,1207.0,631.0,1185.0,445.0,1401.0,586.0,1388.0,1316,1664,568,1319,2578,1784,0
601,578.0,1312.0,509.0,1524.0,398.0,1208.0,631.0,1184.0,445.0,1403.0,585.0,1389.0,1317,1669,567,1320,2519,1729,0
602,581.0,1312.0,510.0,1525.0,399.0,1207.0,630.0,1185.0,447.0,1401.0,586.0,1389.0,1326,1653,569,1319,2489,1723,0
603,582.0,1314.0,514.0,1524.0,398.0,1209.0,634.0,1183.0,448.0,1403.0,590.0,1389.0,1323,1679,570,1321,2678,1837,0
604,582.0,1313.0,517.0,1524.0,397.0,1209.0,636.0,1180.0,450.0,1405.0,591.0,1390.0,1333,1676,571,1320,2758,1888,0
605,582.0,1313.0,516.0,1523.0,397.0,1209.0,636.0,1181.0,449.0,1404.0,591.0,1389.0,1320,1680,570,1320,2792,1913,0
606,583.0,1314.0,520.0,1525.0,400.0,1211.0,636.0,1180.0,452.0,1405.0,594.0,1388.0,1343,1683,573,1321,2613,1748,0
607,584.0,1312.0,515.0,1524.0,402.0,1209.0,636.0,1183.0,451.0,1402.0,591.0,1388.0,1326,1676,572,1320,2566,1747,0
608,585.0,1313.0,518.0,1523.0,402.0,1209.0,636.0,1182.0,452.0,1403.0,592.0,1388.0,1332,1672,573,1320,2554,1723,0
609,585.0,1313.0,518.0,1525.0,401.0,1209.0,639.0,1182.0,452.0,1405.0,593.0,1390.0,1333,1681,574,1321,2754,1901,0
610,585.0,1312.0,518.0,1525.0,402.0,1209.0,639.0,1182.0,452.0,1404.0,594.0,1389.0,1331,1680,574,1320,2752,1896,0
611,584.0,1313.0,518.0,1523.0,401.0,1210.0,638.0,1181.0,452.0,1404.0,593.0,1388.0,1327,1687,573,1321,2650,1786,0
612,585.0,1313.0,519.0,1522.0,401.0,1208.0,638.0,1181.0,453.0,1403.0,594.0,1387.0,1329,1681,574,1319,2700,1832,0
613,585.0,1312.0,519.0,1522.0,401.0,1209.0,639.0,1180.0,453.0,1403.0,594.0,1387.0,1327,1686,574,1319,2701,1823,0
614,585.0,1312.0,522.0,1522.0,402.0,1209.0,639.0,1178.0,455.0,1403.0,596.0,1386.0,1342,1684,575,1319,2641,1761,0
615,586.0,1312.0,520.0,1524.0,405.0,1209.0,638.0,1182.0,455.0,1403.0,595.0,1388.0,1337,1667,576,1319,2572,1740,0
616,587.0,1312.0,522.0,1522.0,405.0,1209.0,639.0,1181.0,456.0,1401.0,597.0,1386.0,1331,1673,576,1319,2628,1761,0
617,587.0,1313.0,520.0,1523.0,404.0,1209.0,640.0,1182.0,455.0,1402.0,596.0,1388.0,1329,1681,576,1320,2707,1845,0
618,589.0,1311.0,523.0,1522.0,407.0,1208.0,640.0,1181.0,457.0,1401.0,597.0,1387.0,1337,1663,578,1318,2604,1757,0
619,588.0,1312.0,521.0,1521.0,406.0,1208.0,641.0,1181.0,456.0,1402.0,596.0,1387.0,1331,1681,577,1319,2619,1768,0
620,591.0,1308.0,524.0,1524.0,407.0,1208.0,642.0,1176.0,460.0,1406.0,597.0,1388.0,1372,1666,581,1318,2459,1644,0
621,585.0,1307.0,519.0,1513.0,403.0,1203.0,640.0,1176.0,453.0,1399.0,590.0,1383.0,1317,1674,574,1314,2550,1693,0
