,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,319.0,198.0,307.0,324.0,241.0,150.0,364.0,149.0,269.0,255.0,340.0,254.0,695.0,242.0,329.0,207.0,797.0,827.0,3.0206819467843165,0.6390584168941627,1.531162187278134
1,296.0,203.0,286.0,306.0,232.0,157.0,340.0,160.0,252.0,248.0,318.0,248.0,558.0,244.0,304.0,208.0,595.0,635.0,3.0197122089353585,0.604014593338848,1.5607631681192462
2,296.0,203.0,286.0,306.0,232.0,157.0,340.0,160.0,252.0,248.0,318.0,248.0,558.0,244.0,304.0,208.0,595.0,635.0,3.0197122089353585,0.604014593338848,1.5607631681192462
3,297.0,201.0,287.0,307.0,232.0,157.0,342.0,160.0,254.0,248.0,319.0,248.0,554.0,235.0,305.0,207.0,592.0,631.0,3.0408752012114815,0.5819398111289653,1.5668955197797396
4,297.0,201.0,287.0,307.0,232.0,157.0,342.0,160.0,254.0,248.0,319.0,248.0,554.0,235.0,305.0,207.0,592.0,631.0,3.0408752012114815,0.5819398111289653,1.5668955197797396
5,298.0,201.0,287.0,306.0,233.0,157.0,342.0,161.0,254.0,247.0,319.0,248.0,549.0,232.0,305.0,207.0,585.0,621.0,3.050084254304886,0.5780200808656075,1.576969641518555
6,298.0,202.0,287.0,306.0,233.0,157.0,342.0,160.0,253.0,247.0,319.0,248.0,554.0,242.0,305.0,208.0,588.0,634.0,3.0272897668332144,0.5870119450617197,1.5682041323589295
7,298.0,202.0,287.0,306.0,233.0,157.0,342.0,160.0,253.0,247.0,319.0,248.0,554.0,242.0,305.0,208.0,588.0,634.0,3.0272897668332144,0.5870119450617197,1.5682041323589295
8,298.0,202.0,287.0,307.0,233.0,157.0,343.0,160.0,254.0,248.0,320.0,248.0,555.0,244.0,306.0,208.0,589.0,641.0,3.0242092698646794,0.581849458124798,1.565986793516564
9,298.0,202.0,287.0,307.0,233.0,157.0,343.0,160.0,254.0,248.0,320.0,248.0,555.0,244.0,306.0,208.0,589.0,641.0,3.0242092698646794,0.581849458124798,1.565986793516564
10,298.0,201.0,288.0,306.0,234.0,156.0,343.0,160.0,255.0,248.0,320.0,248.0,557.0,235.0,306.0,207.0,596.0,628.0,3.0431197820451708,0.5886075034301469,1.5720582834590868
11,298.0,201.0,288.0,306.0,234.0,156.0,343.0,160.0,255.0,248.0,320.0,248.0,557.0,235.0,306.0,207.0,596.0,628.0,3.0431197820451708,0.5886075034301469,1.5720582834590868
12,298.0,201.0,287.0,307.0,233.0,157.0,343.0,160.0,254.0,248.0,320.0,248.0,552.0,239.0,305.0,208.0,587.0,636.0,3.034044459142196,0.5751261044856285,1.5690256135260134
13,298.0,201.0,289.0,307.0,234.0,157.0,343.0,160.0,255.0,248.0,321.0,249.0,557.0,229.0,306.0,207.0,598.0,627.0,3.053584124839247,0.5814796736939264,1.5706131729382853
14,298.0,201.0,289.0,307.0,234.0,157.0,343.0,160.0,255.0,248.0,321.0,249.0,557.0,229.0,306.0,207.0,598.0,627.0,3.053584124839247,0.5814796736939264,1.5706131729382853
15,298.0,201.0,288.0,307.0,233.0,157.0,343.0,160.0,255.0,248.0,320.0,248.0,555.0,235.0,306.0,207.0,593.0,631.0,3.041108205864845,0.5802562620964139,1.566995068104046
16,298.0,201.0,288.0,307.0,233.0,157.0,343.0,160.0,255.0,248.0,320.0,248.0,555.0,235.0,306.0,207.0,593.0,631.0,3.041108205864845,0.5802562620964139,1.566995068104046
17,298.0,201.0,287.0,307.0,233.0,157.0,343.0,160.0,254.0,247.0,320.0,248.0,552.0,238.0,305.0,208.0,585.0,635.0,3.0364233867735573,0.5744347635247458,1.571538488393862
18,298.0,201.0,287.0,307.0,233.0,157.0,343.0,160.0,254.0,247.0,320.0,248.0,552.0,238.0,305.0,208.0,585.0,635.0,3.0364233867735573,0.5744347635247458,1.571538488393862
