,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
27,257.0,165.0,288.0,307.0,220.0,136.0,344.0,109.0,251.0,237.0,324.0,225.0,-185.0,198.0,255.0,180.0,-328.0,921.0,3.0890513911720023,-0.5969841120508391,1.4845341170684967
28,257.0,165.0,288.0,307.0,220.0,136.0,344.0,110.0,251.0,237.0,323.0,225.0,-177.0,199.0,255.0,181.0,-310.0,900.0,3.0862035848756437,-0.5933898288561792,1.4879339378606669
29,256.0,164.0,286.0,308.0,221.0,135.0,344.0,110.0,250.0,236.0,322.0,225.0,-198.0,194.0,253.0,180.0,-372.0,913.0,3.087083942018432,-0.62357362289892,1.5010495164608255
30,258.0,164.0,290.0,307.0,220.0,137.0,344.0,109.0,252.0,237.0,324.0,224.0,-173.0,192.0,256.0,180.0,-304.0,898.0,3.1032034249804505,-0.5855127214681621,1.4693800232661853
31,257.0,165.0,289.0,308.0,220.0,137.0,344.0,110.0,251.0,237.0,324.0,225.0,-187.0,199.0,255.0,181.0,-333.0,923.0,3.091735453648161,-0.6015557817641098,1.4807945033215382
32,257.0,165.0,289.0,307.0,220.0,137.0,344.0,110.0,252.0,237.0,324.0,225.0,-176.0,200.0,256.0,181.0,-304.0,910.0,3.088989559996971,-0.5878835597643518,1.4801166182154943
33,258.0,165.0,289.0,308.0,220.0,136.0,345.0,110.0,251.0,237.0,324.0,225.0,-176.0,201.0,256.0,181.0,-303.0,917.0,3.082501563592605,-0.5841236499781753,1.488462951659265
34,257.0,164.0,288.0,307.0,221.0,135.0,344.0,110.0,252.0,236.0,323.0,224.0,-190.0,202.0,254.0,180.0,-342.0,908.0,3.078857126895116,-0.6203444148886303,1.4951378936606892
35,258.0,165.0,290.0,307.0,220.0,137.0,344.0,109.0,252.0,237.0,325.0,224.0,-183.0,200.0,255.0,181.0,-321.0,920.0,3.093019553465602,-0.6001817971599965,1.4729599875624722
36,258.0,164.0,288.0,307.0,221.0,135.0,345.0,109.0,252.0,235.0,324.0,224.0,-190.0,199.0,255.0,180.0,-343.0,914.0,3.082354991416022,-0.6143671628699243,1.4944681811158411
37,259.0,165.0,291.0,307.0,220.0,137.0,345.0,109.0,252.0,237.0,325.0,224.0,-169.0,202.0,257.0,181.0,-282.0,913.0,3.0873134999221232,-0.5765935657173833,1.4744341831980634
38,259.0,165.0,291.0,307.0,220.0,138.0,345.0,109.0,252.0,237.0,325.0,224.0,-177.0,195.0,256.0,180.0,-309.0,913.0,3.1029360499845176,-0.5880269534547327,1.4663931528705547
39,258.0,164.0,289.0,307.0,221.0,136.0,345.0,109.0,252.0,236.0,324.0,224.0,-187.0,195.0,255.0,180.0,-340.0,911.0,3.0930825749684314,-0.6092733769713279,1.4841213685501053
40,259.0,164.0,291.0,306.0,221.0,136.0,345.0,109.0,253.0,236.0,326.0,223.0,-168.0,202.0,257.0,180.0,-282.0,906.0,3.083759813732871,-0.5815084143592371,1.477995483873534
41,259.0,164.0,291.0,306.0,220.0,137.0,345.0,109.0,252.0,237.0,325.0,224.0,-167.0,190.0,257.0,180.0,-286.0,905.0,3.104477746492305,-0.5671970977417083,1.4673966176702053
42,259.0,164.0,291.0,306.0,220.0,137.0,345.0,109.0,253.0,237.0,325.0,224.0,-167.0,187.0,257.0,180.0,-290.0,898.0,3.110386796469916,-0.5705114187041094,1.4638296903638108
43,259.0,164.0,291.0,305.0,222.0,135.0,345.0,109.0,253.0,235.0,326.0,223.0,-169.0,204.0,257.0,180.0,-285.0,899.0,3.0761205030138714,-0.5901310269913442,1.4862229823942203
44,259.0,164.0,291.0,306.0,221.0,138.0,345.0,109.0,253.0,237.0,326.0,223.0,-173.0,188.0,257.0,180.0,-308.0,896.0,3.1129705384748756,-0.5876360922883201,1.4611622573636431
45,258.0,164.0,290.0,307.0,220.0,138.0,344.0,109.0,252.0,237.0,325.0,224.0,-174.0,192.0,256.0,180.0,-305.0,908.0,3.1050118786968475,-0.5824884981896833,1.4659392487325245
46,258.0,164.0,290.0,307.0,220.0,138.0,344.0,110.0,252.0,237.0,325.0,224.0,-169.0,192.0,256.0,180.0,-293.0,902.0,3.1035883446664374,-0.5751588898132256,1.4678944077283527
47,258.0,164.0,290.0,307.0,221.0,137.0,344.0,109.0,252.0,236.0,325.0,224.0,-183.0,198.0,256.0,180.0,-325.0,909.0,3.0941280495220727,-0.6046032850482841,1.47610218665871
48,257.0,164.0,289.0,307.0,221.0,137.0,344.0,109.0,252.0,236.0,324.0,224.0,-186.0,194.0,255.0,180.0,-340.0,904.0,3.0994591875701945,-0.6107508657018998,1.4769447455010458
49,256.0,165.0,287.0,307.0,220.0,137.0,344.0,110.0,251.0,237.0,322.0,225.0,-188.0,190.0,254.0,180.0,-350.0,901.0,3.103432333807753,-0.6079425072015091,1.482090728283106
50,256.0,165.0,287.0,307.0,220.0,137.0,344.0,110.0,251.0,237.0,323.0,225.0,-187.0,189.0,254.0,180.0,-347.0,905.0,3.1043626473796095,-0.6034166226957584,1.4807939896750824
51,258.0,165.0,290.0,307.0,220.0,137.0,344.0,110.0,252.0,237.0,324.0,224.0,-168.0,198.0,256.0,181.0,-292.0,886.0,3.094790301504515,-0.588092597294114,1.474018933982191
52,258.0,165.0,290.0,307.0,220.0,137.0,344.0,109.0,252.0,237.0,324.0,224.0,-172.0,203.0,256.0,181.0,-294.0,899.0,3.086043138752912,-0.5927861538329203,1.4763881907187872
53,255.0,165.0,287.0,307.0,220.0,137.0,343.0,110.0,250.0,236.0,322.0,225.0,-188.0,193.0,253.0,180.0,-345.0,900.0,3.097293312689931,-0.6089613896303722,1.4844020174162542
54,256.0,165.0,287.0,307.0,220.0,137.0,343.0,110.0,251.0,237.0,322.0,225.0,-189.0,194.0,254.0,181.0,-347.0,899.0,3.0975665099154868,-0.6138819960758982,1.4827202309583996
55,256.0,165.0,287.0,308.0,220.0,137.0,343.0,110.0,250.0,237.0,322.0,225.0,-192.0,195.0,253.0,181.0,-355.0,908.0,3.0967426576895027,-0.6151113011072713,1.484475617318675
56,255.0,164.0,287.0,308.0,220.0,136.0,344.0,110.0,250.0,236.0,322.0,225.0,-194.0,193.0,253.0,180.0,-358.0,918.0,3.0937839460071572,-0.6092477848049251,1.4906548031366704
57,257.0,163.0,289.0,307.0,220.0,137.0,344.0,109.0,252.0,236.0,324.0,224.0,-177.0,192.0,256.0,180.0,-313.0,907.0,3.099684229377555,-0.586563117257766,1.4746598831618647
58,258.0,163.0,289.0,307.0,220.0,136.0,344.0,109.0,252.0,236.0,324.0,224.0,-176.0,189.0,256.0,179.0,-312.0,902.0,3.1019546057269825,-0.584185883839217,1.4758656312592096
59,256.0,165.0,287.0,307.0,220.0,137.0,344.0,110.0,251.0,237.0,322.0,224.0,-188.0,188.0,254.0,180.0,-351.0,897.0,3.1065058464828033,-0.6086185042293396,1.4794240018232834
60,256.0,165.0,287.0,307.0,219.0,137.0,343.0,110.0,250.0,237.0,322.0,225.0,-186.0,193.0,254.0,181.0,-337.0,906.0,3.0980622387892622,-0.6002392587800113,1.4812733929987518
61,255.0,165.0,286.0,307.0,219.0,137.0,343.0,110.0,250.0,237.0,322.0,225.0,-189.0,189.0,253.0,180.0,-349.0,906.0,3.1044358740085203,-0.6020542902492301,1.4807626001650185
62,255.0,165.0,286.0,308.0,220.0,137.0,343.0,110.0,250.0,237.0,322.0,225.0,-195.0,190.0,253.0,180.0,-367.0,908.0,3.102954848564852,-0.6161735372458854,1.4839532773515038
63,256.0,165.0,288.0,307.0,219.0,138.0,343.0,110.0,251.0,238.0,323.0,225.0,-177.0,193.0,255.0,181.0,-312.0,904.0,3.102857228274484,-0.5851249413648892,1.4713414923588217
64,257.0,164.0,290.0,307.0,219.0,138.0,344.0,109.0,252.0,237.0,324.0,224.0,-172.0,194.0,256.0,180.0,-296.0,910.0,3.102900062530841,-0.575764420185355,1.4650225874971676
65,257.0,164.0,290.0,307.0,219.0,138.0,343.0,110.0,252.0,237.0,324.0,224.0,-169.0,194.0,256.0,180.0,-288.0,902.0,3.103054237991145,-0.5729142029853194,1.4642556620917702
66,257.0,164.0,289.0,307.0,219.0,138.0,343.0,110.0,251.0,237.0,324.0,224.0,-171.0,192.0,255.0,180.0,-295.0,903.0,3.1035023071438745,-0.5739180291923419,1.4679370358770876
67,256.0,165.0,289.0,307.0,219.0,138.0,343.0,110.0,251.0,237.0,323.0,224.0,-180.0,195.0,254.0,181.0,-318.0,905.0,3.101564740507069,-0.5938541996998643,1.469128144765964
68,254.0,165.0,286.0,308.0,219.0,137.0,342.0,111.0,250.0,238.0,321.0,225.0,-194.0,195.0,252.0,181.0,-356.0,909.0,3.0977991816673613,-0.6135965681332053,1.4830202654544407
69,256.0,164.0,288.0,307.0,218.0,138.0,343.0,110.0,251.0,237.0,323.0,225.0,-174.0,189.0,255.0,180.0,-304.0,908.0,3.107534011673344,-0.5713028152107968,1.4685388184663637
70,256.0,165.0,288.0,307.0,218.0,138.0,343.0,110.0,251.0,237.0,323.0,225.0,-174.0,195.0,255.0,181.0,-299.0,909.0,3.098045786956239,-0.575824693008403,1.4720832531891912
71,256.0,165.0,289.0,307.0,218.0,138.0,343.0,110.0,251.0,238.0,324.0,224.0,-179.0,194.0,255.0,181.0,-310.0,918.0,3.105240910223048,-0.5804370871848996,1.463562004922745
72,254.0,165.0,285.0,308.0,219.0,136.0,342.0,110.0,249.0,237.0,321.0,225.0,-200.0,195.0,252.0,181.0,-371.0,917.0,3.092816627717235,-0.6192610898981945,1.490473859885161
73,255.0,165.0,287.0,308.0,218.0,138.0,343.0,110.0,250.0,237.0,322.0,225.0,-187.0,191.0,253.0,181.0,-339.0,916.0,3.1057001079476105,-0.5929861070357931,1.4736656222307494
74,256.0,165.0,287.0,307.0,219.0,138.0,343.0,110.0,250.0,238.0,322.0,225.0,-185.0,187.0,254.0,180.0,-341.0,900.0,3.112650979374723,-0.5965004069237491,1.472038050468256
75,254.0,165.0,285.0,308.0,219.0,136.0,343.0,110.0,250.0,237.0,321.0,225.0,-200.0,192.0,252.0,180.0,-375.0,919.0,3.0965070853495624,-0.6180298810254553,1.4897087355547731
76,254.0,165.0,286.0,308.0,219.0,137.0,342.0,110.0,250.0,237.0,321.0,225.0,-196.0,196.0,252.0,181.0,-362.0,911.0,3.0966474378503555,-0.6184439195236222,1.4830594160419837
77,254.0,165.0,285.0,308.0,219.0,136.0,343.0,110.0,250.0,237.0,321.0,225.0,-200.0,192.0,252.0,180.0,-375.0,919.0,3.0965070853495624,-0.6180298810254553,1.4897087355547731
78,254.0,165.0,286.0,308.0,219.0,136.0,343.0,110.0,250.0,237.0,321.0,225.0,-199.0,196.0,252.0,181.0,-367.0,922.0,3.0923140750729248,-0.6169526654088628,1.488920103719426
79,255.0,165.0,286.0,307.0,219.0,137.0,343.0,110.0,250.0,237.0,322.0,225.0,-189.0,189.0,253.0,180.0,-349.0,906.0,3.1044358740085203,-0.6020542902492301,1.4807626001650185
80,255.0,165.0,286.0,307.0,219.0,137.0,343.0,110.0,250.0,237.0,322.0,225.0,-189.0,189.0,253.0,180.0,-349.0,906.0,3.1044358740085203,-0.6020542902492301,1.4807626001650185
81,255.0,165.0,286.0,307.0,219.0,137.0,343.0,110.0,250.0,237.0,322.0,225.0,-189.0,189.0,253.0,180.0,-349.0,906.0,3.1044358740085203,-0.6020542902492301,1.4807626001650185
82,257.0,165.0,289.0,307.0,219.0,137.0,344.0,110.0,251.0,237.0,324.0,224.0,-180.0,196.0,255.0,180.0,-314.0,917.0,3.096110600673084,-0.5871167403085127,1.4749589450760963
83,257.0,165.0,289.0,307.0,219.0,138.0,344.0,110.0,251.0,237.0,324.0,224.0,-177.0,191.0,255.0,180.0,-312.0,908.0,3.106288796773741,-0.5824912313521834,1.468636702851883
