,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,300.0,188.0,299.0,317.0,220.0,142.0,355.0,134.0,253.0,247.0,333.0,243.0,648.0,225.0,311.0,196.0,722.0,885.0,2.99831477558621,0.5298006450225029,1.4841997100092614
1,301.0,188.0,299.0,316.0,220.0,141.0,355.0,134.0,253.0,247.0,334.0,242.0,646.0,225.0,311.0,196.0,718.0,886.0,2.99736402585355,0.5238773277741094,1.4842452924883782
2,301.0,188.0,299.0,316.0,220.0,141.0,355.0,134.0,253.0,247.0,334.0,242.0,646.0,225.0,311.0,196.0,718.0,886.0,2.99736402585355,0.5238773277741094,1.4842452924883782
3,301.0,188.0,299.0,316.0,220.0,141.0,355.0,134.0,253.0,247.0,334.0,242.0,646.0,225.0,311.0,196.0,718.0,886.0,2.99736402585355,0.5238773277741094,1.4842452924883782
4,301.0,188.0,299.0,316.0,220.0,141.0,355.0,134.0,253.0,247.0,334.0,242.0,646.0,225.0,311.0,196.0,718.0,886.0,2.99736402585355,0.5238773277741094,1.4842452924883782
5,301.0,188.0,299.0,316.0,220.0,141.0,355.0,134.0,253.0,247.0,334.0,242.0,646.0,225.0,311.0,196.0,718.0,886.0,2.99736402585355,0.5238773277741094,1.4842452924883782
6,301.0,188.0,300.0,316.0,221.0,142.0,354.0,134.0,254.0,248.0,333.0,243.0,656.0,221.0,312.0,196.0,742.0,867.0,2.998704185404689,0.5495922735904436,1.4779127149654336
7,301.0,188.0,300.0,316.0,221.0,142.0,354.0,134.0,254.0,248.0,333.0,243.0,656.0,221.0,312.0,196.0,742.0,867.0,2.998704185404689,0.5495922735904436,1.4779127149654336
8,300.0,187.0,300.0,316.0,220.0,141.0,354.0,134.0,254.0,247.0,334.0,243.0,648.0,206.0,311.0,195.0,736.0,871.0,3.0238334911779283,0.529489297862651,1.4867398180540163
9,300.0,187.0,299.0,317.0,221.0,142.0,354.0,134.0,254.0,247.0,334.0,243.0,652.0,219.0,312.0,196.0,734.0,873.0,3.00505239326627,0.5391680748882479,1.4830931227865136
10,300.0,187.0,299.0,317.0,221.0,142.0,354.0,134.0,254.0,247.0,334.0,243.0,652.0,219.0,312.0,196.0,734.0,873.0,3.00505239326627,0.5391680748882479,1.4830931227865136
11,301.0,188.0,298.0,318.0,221.0,143.0,356.0,136.0,254.0,248.0,334.0,244.0,637.0,224.0,311.0,197.0,703.0,882.0,3.0079405121654164,0.5128907209122499,1.4950162846475548
12,301.0,188.0,298.0,318.0,222.0,143.0,355.0,137.0,254.0,248.0,333.0,245.0,644.0,218.0,312.0,197.0,719.0,866.0,3.0194397293843376,0.5332029732750418,1.501107713285414
13,301.0,188.0,298.0,318.0,222.0,143.0,355.0,137.0,254.0,248.0,333.0,245.0,644.0,218.0,312.0,197.0,719.0,866.0,3.0194397293843376,0.5332029732750418,1.501107713285414
14,301.0,188.0,299.0,318.0,222.0,143.0,355.0,137.0,254.0,248.0,333.0,244.0,644.0,218.0,312.0,197.0,721.0,865.0,3.0163017568631934,0.5327102341433405,1.496290292721779
15,301.0,188.0,299.0,318.0,222.0,143.0,355.0,137.0,254.0,248.0,334.0,245.0,642.0,212.0,312.0,197.0,719.0,866.0,3.027749299541301,0.5245459216042356,1.5005139169848958
16,301.0,188.0,299.0,318.0,222.0,143.0,355.0,137.0,254.0,248.0,334.0,245.0,642.0,212.0,312.0,197.0,719.0,866.0,3.027749299541301,0.5245459216042356,1.5005139169848958
17,301.0,188.0,299.0,318.0,222.0,143.0,355.0,137.0,254.0,248.0,334.0,245.0,642.0,212.0,312.0,197.0,719.0,866.0,3.027749299541301,0.5245459216042356,1.5005139169848958
18,302.0,188.0,300.0,317.0,222.0,143.0,355.0,137.0,254.0,248.0,334.0,244.0,638.0,211.0,312.0,197.0,714.0,857.0,3.026134122731281,0.5203475705698776,1.4965130680768566
