,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,326.0,200.0,321.0,311.0,249.0,159.0,364.0,155.0,277.0,254.0,345.0,249.0,614.0,207.0,330.0,206.0,704.0,652.0,3.0583682178967466,0.5609603432736876,1.4992617372504553
1,326.0,200.0,321.0,311.0,249.0,159.0,364.0,155.0,277.0,254.0,345.0,249.0,614.0,207.0,330.0,206.0,704.0,652.0,3.0583682178967466,0.5609603432736876,1.4992617372504553
2,324.0,199.0,318.0,312.0,248.0,159.0,364.0,157.0,275.0,254.0,343.0,251.0,602.0,198.0,328.0,206.0,685.0,646.0,3.0917510148770067,0.537654846046651,1.527804123213847
3,324.0,200.0,318.0,312.0,248.0,159.0,363.0,157.0,275.0,254.0,343.0,251.0,608.0,201.0,328.0,207.0,694.0,647.0,3.085304653053757,0.5540182320539723,1.5235057324098231
4,325.0,200.0,318.0,312.0,248.0,158.0,363.0,156.0,275.0,254.0,343.0,250.0,616.0,210.0,329.0,207.0,701.0,662.0,3.0628287936998477,0.5658504425451649,1.5147812592205478
5,326.0,200.0,320.0,312.0,249.0,160.0,364.0,157.0,277.0,255.0,344.0,251.0,610.0,200.0,330.0,207.0,700.0,643.0,3.08271693206015,0.5556264191921314,1.5152185354053562
6,326.0,200.0,320.0,312.0,249.0,160.0,364.0,157.0,277.0,255.0,344.0,251.0,610.0,200.0,330.0,207.0,700.0,643.0,3.08271693206015,0.5556264191921314,1.5152185354053562
7,326.0,200.0,320.0,312.0,250.0,160.0,364.0,157.0,277.0,255.0,344.0,251.0,612.0,203.0,330.0,207.0,701.0,643.0,3.077676385593028,0.5627343338785663,1.5155696041826698
8,326.0,200.0,320.0,312.0,250.0,159.0,364.0,156.0,277.0,255.0,344.0,251.0,620.0,206.0,331.0,207.0,712.0,652.0,3.070774894134434,0.5749906426385297,1.513247904431446
9,326.0,200.0,320.0,312.0,250.0,159.0,364.0,156.0,277.0,255.0,344.0,251.0,620.0,206.0,331.0,207.0,712.0,652.0,3.070774894134434,0.5749906426385297,1.513247904431446
10,326.0,200.0,320.0,312.0,250.0,159.0,364.0,156.0,277.0,255.0,344.0,251.0,620.0,206.0,331.0,207.0,712.0,652.0,3.070774894134434,0.5749906426385297,1.513247904431446
11,327.0,199.0,318.0,312.0,252.0,160.0,364.0,161.0,276.0,254.0,343.0,252.0,600.0,195.0,330.0,207.0,682.0,618.0,3.1156240889432323,0.5544435845298594,1.5528319500359882
12,328.0,199.0,318.0,313.0,254.0,162.0,364.0,163.0,277.0,254.0,344.0,253.0,595.0,193.0,330.0,208.0,676.0,605.0,3.1273353694744586,0.5522328099843125,1.5609886374092676
13,329.0,199.0,319.0,313.0,254.0,162.0,364.0,163.0,277.0,254.0,345.0,253.0,597.0,189.0,331.0,208.0,682.0,603.0,3.1333367052208647,0.5510045779150632,1.559380611837345
14,329.0,199.0,319.0,313.0,254.0,162.0,364.0,163.0,277.0,254.0,345.0,253.0,597.0,189.0,331.0,208.0,682.0,603.0,3.1333367052208647,0.5510045779150632,1.559380611837345
15,328.0,199.0,318.0,313.0,253.0,162.0,364.0,163.0,277.0,254.0,344.0,253.0,594.0,190.0,330.0,208.0,675.0,604.0,3.132317851858393,0.5455297361321847,1.560268281103918
16,328.0,199.0,318.0,313.0,253.0,162.0,364.0,163.0,277.0,254.0,344.0,253.0,594.0,190.0,330.0,208.0,675.0,604.0,3.132317851858393,0.5455297361321847,1.560268281103918
17,328.0,199.0,318.0,313.0,254.0,162.0,364.0,163.0,277.0,254.0,344.0,253.0,595.0,193.0,330.0,208.0,676.0,605.0,3.1273353694744586,0.5522328099843125,1.5609886374092676
18,328.0,199.0,318.0,313.0,254.0,162.0,364.0,163.0,277.0,254.0,344.0,253.0,595.0,193.0,330.0,208.0,676.0,605.0,3.1273353694744586,0.5522328099843125,1.5609886374092676
19,328.0,199.0,317.0,313.0,254.0,162.0,364.0,163.0,277.0,254.0,344.0,253.0,594.0,196.0,330.0,209.0,672.0,608.0,3.122713516393145,0.5506676929741537,1.5623915091243448
20,328.0,199.0,317.0,313.0,254.0,162.0,364.0,163.0,277.0,254.0,344.0,253.0,594.0,196.0,330.0,209.0,672.0,608.0,3.122713516393145,0.5506676929741537,1.5623915091243448
21,328.0,198.0,319.0,313.0,254.0,162.0,363.0,163.0,277.0,255.0,344.0,253.0,598.0,187.0,330.0,208.0,686.0,596.0,3.1369279218749093,0.5595462716268426,1.5568992750168005
22,328.0,198.0,319.0,313.0,254.0,162.0,363.0,163.0,277.0,255.0,344.0,253.0,598.0,187.0,330.0,208.0,686.0,596.0,3.1369279218749093,0.5595462716268426,1.5568992750168005
23,328.0,198.0,319.0,313.0,254.0,162.0,363.0,163.0,277.0,255.0,344.0,253.0,598.0,187.0,330.0,208.0,686.0,596.0,3.1369279218749093,0.5595462716268426,1.5568992750168005
24,328.0,198.0,317.0,313.0,253.0,162.0,364.0,163.0,277.0,254.0,344.0,253.0,590.0,189.0,329.0,208.0,669.0,602.0,3.135699461340496,0.5387746634385819,1.563836885200996
25,328.0,198.0,317.0,313.0,253.0,162.0,364.0,163.0,277.0,254.0,344.0,253.0,590.0,189.0,329.0,208.0,669.0,602.0,3.135699461340496,0.5387746634385819,1.563836885200996
