,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,375.0,173.0,378.0,301.0,301.0,143.0,426.0,134.0,334.0,236.0,410.0,231.0,607.0,128.0,381.0,184.0,711.0,648.0,3.131275953183395,0.2766705274721969,1.4977085149518286
1,374.0,174.0,378.0,301.0,301.0,143.0,426.0,133.0,333.0,235.0,410.0,230.0,607.0,141.0,381.0,185.0,705.0,664.0,3.109918510715593,0.27560024820195683,1.491922111844673
2,375.0,173.0,379.0,300.0,301.0,143.0,426.0,133.0,333.0,235.0,411.0,229.0,597.0,131.0,381.0,184.0,699.0,649.0,3.122898303381485,0.26005955592674707,1.489620812242142
3,375.0,173.0,379.0,300.0,301.0,143.0,426.0,133.0,333.0,235.0,411.0,229.0,597.0,131.0,381.0,184.0,699.0,649.0,3.122898303381485,0.26005955592674707,1.489620812242142
4,375.0,172.0,378.0,300.0,301.0,143.0,426.0,133.0,334.0,235.0,410.0,229.0,597.0,133.0,381.0,184.0,697.0,646.0,3.1209228795798167,0.26337890096150035,1.4914808444468464
5,375.0,172.0,378.0,300.0,301.0,143.0,426.0,133.0,334.0,235.0,410.0,229.0,597.0,133.0,381.0,184.0,697.0,646.0,3.1209228795798167,0.26337890096150035,1.4914808444468464
6,375.0,173.0,378.0,300.0,301.0,143.0,426.0,133.0,333.0,235.0,410.0,230.0,601.0,135.0,381.0,184.0,699.0,652.0,3.1189194200371757,0.2671132111755791,1.4938244780219165
7,375.0,173.0,378.0,300.0,300.0,143.0,426.0,134.0,333.0,235.0,410.0,230.0,593.0,124.0,380.0,184.0,695.0,641.0,3.1371222314802227,0.2562732952499635,1.497580226326169
8,375.0,172.0,378.0,300.0,300.0,143.0,426.0,133.0,333.0,235.0,410.0,230.0,593.0,125.0,380.0,184.0,694.0,644.0,3.1333014147412457,0.2540554694356382,1.494615996763312
9,375.0,172.0,378.0,300.0,300.0,143.0,426.0,133.0,333.0,235.0,410.0,230.0,593.0,125.0,380.0,184.0,694.0,644.0,3.1333014147412457,0.2540554694356382,1.494615996763312
10,375.0,172.0,378.0,300.0,302.0,143.0,425.0,132.0,334.0,234.0,410.0,229.0,614.0,142.0,382.0,184.0,715.0,652.0,3.1051345788439746,0.292045679880656,1.4870344346170947
11,374.0,173.0,377.0,300.0,299.0,143.0,424.0,134.0,332.0,234.0,408.0,230.0,606.0,125.0,380.0,184.0,710.0,637.0,3.1348167502119315,0.2830551870960782,1.4973706233929114
