,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,330.0,179.0,321.0,293.0,259.0,141.0,370.0,142.0,282.0,232.0,349.0,231.0,595.0,183.0,334.0,188.0,659.0,592.0,3.068801910140892,0.5289225203385097,1.542575845817295
1,330.0,179.0,321.0,292.0,259.0,141.0,369.0,142.0,283.0,232.0,348.0,230.0,597.0,184.0,334.0,188.0,664.0,584.0,3.063132498364008,0.5454040589402543,1.536155745007371
2,329.0,178.0,321.0,292.0,259.0,141.0,369.0,141.0,283.0,231.0,349.0,230.0,594.0,181.0,334.0,187.0,660.0,582.0,3.0678072150542213,0.5337769055885538,1.5353899536139861
3,329.0,178.0,321.0,292.0,259.0,141.0,369.0,141.0,283.0,231.0,349.0,230.0,594.0,181.0,334.0,187.0,660.0,582.0,3.0678072150542213,0.5337769055885538,1.5353899536139861
4,330.0,178.0,321.0,292.0,259.0,141.0,369.0,142.0,283.0,232.0,349.0,230.0,586.0,183.0,334.0,188.0,648.0,584.0,3.064563505631602,0.5173442186871202,1.5357451159297197
5,331.0,179.0,321.0,293.0,259.0,142.0,370.0,143.0,284.0,233.0,350.0,231.0,585.0,184.0,334.0,189.0,647.0,588.0,3.0676854359363572,0.5107907516891846,1.5380305049889176
6,331.0,179.0,321.0,293.0,259.0,142.0,370.0,143.0,284.0,233.0,350.0,231.0,585.0,184.0,334.0,189.0,647.0,588.0,3.0676854359363572,0.5107907516891846,1.5380305049889176
7,330.0,179.0,320.0,293.0,259.0,141.0,369.0,142.0,283.0,232.0,349.0,231.0,599.0,184.0,334.0,188.0,666.0,589.0,3.0670750360921977,0.5443294894588162,1.541047097704236
8,330.0,179.0,322.0,292.0,260.0,141.0,369.0,142.0,284.0,232.0,349.0,230.0,600.0,182.0,335.0,188.0,670.0,579.0,3.067563310171141,0.5512202532337235,1.534477405576136
9,330.0,179.0,322.0,292.0,260.0,141.0,369.0,142.0,284.0,232.0,349.0,230.0,600.0,182.0,335.0,188.0,670.0,579.0,3.067563310171141,0.5512202532337235,1.534477405576136
10,330.0,179.0,321.0,293.0,259.0,142.0,370.0,142.0,283.0,232.0,349.0,231.0,592.0,184.0,334.0,188.0,655.0,588.0,3.0655235111843244,0.5264747649074559,1.5381596089282403
11,329.0,179.0,320.0,294.0,259.0,142.0,370.0,142.0,283.0,233.0,349.0,232.0,594.0,186.0,334.0,189.0,658.0,595.0,3.0651632066286663,0.529104181892825,1.5405044619162063
12,329.0,179.0,320.0,294.0,259.0,142.0,370.0,142.0,283.0,233.0,349.0,232.0,594.0,186.0,334.0,189.0,658.0,595.0,3.0651632066286663,0.529104181892825,1.5405044619162063
13,330.0,179.0,320.0,294.0,259.0,142.0,370.0,142.0,283.0,233.0,349.0,232.0,596.0,187.0,334.0,189.0,660.0,596.0,3.0633037499488087,0.5335136935931931,1.540250798591532
14,330.0,179.0,321.0,294.0,259.0,142.0,370.0,143.0,283.0,233.0,349.0,232.0,594.0,179.0,334.0,189.0,661.0,586.0,3.079863986943765,0.5281869504555495,1.5450632914781883
15,330.0,179.0,321.0,294.0,259.0,142.0,370.0,143.0,283.0,233.0,349.0,232.0,594.0,179.0,334.0,189.0,661.0,586.0,3.079863986943765,0.5281869504555495,1.5450632914781883
16,330.0,179.0,322.0,293.0,259.0,142.0,369.0,142.0,283.0,233.0,350.0,231.0,581.0,187.0,334.0,189.0,643.0,581.0,3.057517089196907,0.512818490938126,1.527431603356129
17,330.0,179.0,322.0,292.0,260.0,141.0,369.0,141.0,284.0,232.0,349.0,231.0,604.0,183.0,335.0,188.0,677.0,584.0,3.0636677181906187,0.5579151022085693,1.5321535351713196
18,330.0,179.0,322.0,292.0,260.0,141.0,369.0,141.0,284.0,232.0,349.0,231.0,604.0,183.0,335.0,188.0,677.0,584.0,3.0636677181906187,0.5579151022085693,1.5321535351713196
19,330.0,179.0,321.0,293.0,259.0,141.0,369.0,142.0,283.0,232.0,349.0,231.0,600.0,181.0,335.0,188.0,670.0,587.0,3.072009254050986,0.5454620201857198,1.539645636974819
20,330.0,179.0,321.0,293.0,259.0,141.0,369.0,142.0,283.0,232.0,349.0,231.0,600.0,181.0,335.0,188.0,670.0,587.0,3.072009254050986,0.5454620201857198,1.539645636974819
21,330.0,179.0,322.0,294.0,259.0,142.0,370.0,142.0,283.0,233.0,350.0,231.0,595.0,182.0,335.0,189.0,663.0,591.0,3.0691249994917915,0.5271397246946691,1.5337300103877816
22,330.0,179.0,322.0,294.0,259.0,142.0,370.0,142.0,283.0,233.0,350.0,232.0,596.0,179.0,335.0,188.0,666.0,590.0,3.0768651172019146,0.5276824176651597,1.5377076454008631
23,330.0,179.0,322.0,294.0,259.0,142.0,370.0,142.0,283.0,233.0,350.0,232.0,596.0,179.0,335.0,188.0,666.0,590.0,3.0768651172019146,0.5276824176651597,1.5377076454008631
24,330.0,180.0,321.0,293.0,259.0,141.0,369.0,141.0,283.0,232.0,349.0,231.0,607.0,189.0,335.0,188.0,676.0,598.0,3.052154284235536,0.557168929314876,1.5306645217217802
25,330.0,180.0,322.0,294.0,259.0,142.0,370.0,142.0,283.0,233.0,350.0,232.0,599.0,183.0,335.0,189.0,668.0,594.0,3.068705997415067,0.5333684090950238,1.5352774243701477
26,330.0,180.0,322.0,294.0,259.0,142.0,370.0,142.0,283.0,233.0,350.0,232.0,599.0,183.0,335.0,189.0,668.0,594.0,3.068705997415067,0.5333684090950238,1.5352774243701477
27,330.0,180.0,321.0,294.0,259.0,142.0,371.0,143.0,283.0,233.0,350.0,232.0,590.0,183.0,334.0,189.0,652.0,594.0,3.0732578926404317,0.5138964922576809,1.5449733427162426
