,pitch,yaw,roll
178,-2.7191886035183024,-0.6341100015157043,-2.1358934942874472
179,-2.7108490002299956,-0.6120034701301913,-2.1822898523587453
180,-2.660138655824398,-0.6183240497996308,-2.214090312470271
181,-2.7628706627099042,-0.5553142280641349,-2.1751862689592962
182,-2.6886349420686484,-0.602836967965513,-2.1395015090898886
183,-3.0452731832979385,-0.5096505614141731,1.6073092634683397
184,-3.042955064042359,-0.5163544972440851,1.6432288236343657
185,-3.0268295678870936,-0.4432302362643131,1.6019307142775863
186,-3.0925840995694,-0.381512483694526,1.5770887739899757
187,3.103530525055124,-0.40556959999001807,1.5773909027350048
188,3.023565834163495,-0.4336969246050774,1.5805272603746305
189,2.965288638570698,-0.5262078741009752,1.591838204225271
190,2.872715572760061,-0.5389823142018877,1.5892252108909348
191,2.819687033732901,-0.5424873321513376,1.593262249692109
192,2.7891069813470017,-0.5741896829463943,1.597180836348387
193,2.700639495982488,-0.5332779410237412,1.594781417238097
194,2.6862971424388142,-0.44426656836643724,1.56855030440439
195,2.6128859876689017,-0.48348752990402943,1.5874725249712844
196,2.5949808446714564,-0.41685308988339453,1.5590187803013422
197,2.5836228826653813,-0.3833648335019072,1.5290209359589682
198,2.5628724982607185,-0.37603900593413786,1.5353081417552357
199,2.5515185181291113,-0.3803677460851017,1.5427530170109673
200,2.570591047648322,-0.39131671897536535,1.5417129635116456
201,2.5628405103819203,-0.39324819437483,1.5412054291715613
202,2.561026411009902,-0.3915238010530906,1.5416285924532283
203,2.5709367371812264,-0.42471506838860085,1.5445453486056155
204,2.5978609736333658,-0.4041201121572206,1.540929339682107
205,2.7114425775635596,-0.43111031870235555,1.5223231492516978
206,2.586437444713544,-0.3975094292156617,1.5341668113732347
207,2.589157893073987,-0.4283928557040072,1.5523189546279963
208,2.6212378992042593,-0.42776748715521656,1.5428531483907901
209,2.6356722786620455,-0.4627114566709343,1.5637055674731712
210,2.671722802371723,-0.45651820147767125,1.5559654278327437
211,2.6646091040071886,-0.47734730969359485,1.5651770441360857
212,2.7052851035489733,-0.4553010397220068,1.5658920161511831
213,2.7246546172783455,-0.464490093852175,1.5557475943832015
214,2.744124144365355,-0.4791688523278807,1.5624542757772186
215,2.7571300629859543,-0.4987272134100558,1.5688330857148924
216,2.7956484673968722,-0.459390747095026,1.567932124844886
217,2.8078452982308932,-0.4871719106390405,1.5716094572625987
218,2.838380877262982,-0.4345473312596923,1.5572664267424094
219,2.83132056689943,-0.5144882055961055,1.5671160656666063
220,2.832667049591661,-0.46089586978490116,1.566898934134766
221,2.8184298218095067,-0.4943280591805462,1.5810504066602966
222,2.834174270875515,-0.4548414444362722,1.5624314842038225
223,2.8526080691147437,-0.4945783628651495,1.5681560910157124
224,2.840299077519516,-0.5090935678423385,1.5747322194895115
225,2.845583044964456,-0.4889375715789412,1.5734777341522417
226,2.8546421354726266,-0.4789471929495706,1.5710766674339964
227,2.825137963556652,-0.4902701773989972,1.5762528232625657
228,2.8239148211336564,-0.5191584491603362,1.5837397885809799
229,2.837880152705877,-0.485050820173094,1.5805815564842067
230,2.8377206872558998,-0.4741869821201458,1.578109911406083
231,2.818345307984972,-0.49109663994450653,1.5731109677689492
232,2.823178731824435,-0.48066794811462027,1.5848517852699422
233,2.8143854795054715,-0.5029455965990496,1.5854203308271042
234,2.833661475934291,-0.454619322268021,1.5712949174602016
235,2.835016284130208,-0.4589179694200107,1.5716432639754516
236,2.831256002516147,-0.4582374911057914,1.5813882147235752
237,2.850263481395071,-0.44291146218952604,1.5741616313332583
238,2.8162385034002226,-0.4905166713658646,1.5848528425537456
239,2.815463495553419,-0.4801522818994135,1.5825027853205622
240,2.8660390128918136,-0.45560253972942377,1.563693169030591
241,2.871016356000693,-0.45719567116167964,1.5746630353277151
242,2.8535215639876164,-0.4864033856756655,1.5966096719902942
243,2.8975957345715906,-0.4354422531961345,1.5663995535077477
244,2.915232156446713,-0.4269051718145142,1.5698604529248457
245,2.939370715958019,-0.3838321959752485,1.5587369546189287
246,2.917703865843556,-0.44237141251165424,1.5767098896165614
247,2.890476214133871,-0.44631898999982417,1.5752673420319707
248,2.8804215900381074,-0.4816877245878843,1.5921359530364452
249,2.8824803344382373,-0.4816423103468538,1.5819964163838744
250,2.8631134524205524,-0.4926481631855682,1.5966158954406162
251,2.820473336526746,-0.5216851342036122,1.6080006622480105
252,2.8293024296114626,-0.5237454516168909,1.5993321208224134
253,2.8309911117220365,-0.482558666359144,1.5872041215036732
254,2.8578619561494363,-0.48957844502459114,1.5926225388981583
255,2.8404054637658604,-0.4856469616445678,1.598902039435249
256,2.855848101976816,-0.4864623877122156,1.5806284845244607
257,2.8413576882966423,-0.5352885988699557,1.613350496424841
258,2.827360466532414,-0.5062453446349466,1.6019157299597795
259,2.8650844357999463,-0.5192221564012982,1.6023470149113774
260,2.863655101150742,-0.5033577549307404,1.5953229609981212
261,2.8730907258194147,-0.5156857272172684,1.5891378929110456
262,2.8825805366852197,-0.47530784845194923,1.589538461152163
263,2.8442381831014503,-0.5618747545808805,1.6125813930596429
264,2.883562702482418,-0.5033054325374229,1.598905790206557
265,2.8662880238191617,-0.5310750469293136,1.6051547323029995
266,2.8751431665164553,-0.532982447682345,1.5938909348390926
267,2.8890988248369545,-0.49765158735023957,1.5868934330833815
268,2.859218504276151,-0.4927474487846007,1.5981991335675936
269,2.8692663567875987,-0.530448365818833,1.6013212149770468
270,2.8439008865056947,-0.5026017381201257,1.595580063344112
271,2.8552367085666717,-0.4656939759503676,1.5768009635049347
272,2.8932588559000996,-0.5079109762803937,1.594686376512207
273,2.9166738131327583,-0.4615960228971289,1.5764978490479058
274,2.9198862927636107,-0.4536395262671928,1.5806177976784737
275,2.930579080629778,-0.5057664249643552,1.5960175498831974
276,2.9435820436664764,-0.46604615350838946,1.5864800353639554
277,2.939409289622313,-0.48935680442632457,1.5938097212126106
278,2.9190543933146524,-0.4709323300538983,1.5992626871871967
279,2.894389421268998,-0.4932356696075916,1.5932490008888291
280,2.910729678569397,-0.5041531515137677,1.6025303399635609
281,2.900137097576026,-0.4816921866466327,1.5995077492374665
282,2.8919650730663817,-0.50936132250589,1.6120814210480556
283,2.9001051149153017,-0.4965854386356025,1.6000259863335764
284,2.880677297278602,-0.5004707626211692,1.6073860527516162
285,2.8937173838439127,-0.523996968164524,1.6057237303359972
286,2.898281109039935,-0.47980265319640936,1.5817020639282364
287,2.883406549155616,-0.4991658135706038,1.599547689466299
288,2.86209207793309,-0.49659880623724806,1.5857499847450223
289,2.8713767603598215,-0.5017393486313819,1.5941963662936405
290,2.8933850315337213,-0.515641212312804,1.6063738851115124
291,2.8462536879476015,-0.47794508207651526,1.5983100886652315
292,2.888603827284044,-0.5053223910186365,1.5878898986940442
293,2.8675707863250404,-0.47773143651882505,1.5887960884317542
294,2.861120700254115,-0.5245786531220885,1.5971818378630491
295,2.872032728535969,-0.5129320959170117,1.5994358424358668
296,2.8933409758806423,-0.5012218373908297,1.5936535835852812
297,2.8884823713231875,-0.4642635931588155,1.5740895393753906
298,2.8884823713231875,-0.4642635931588155,1.5740895393753906
299,2.8729123973512096,-0.5056796087819037,1.5938150583384676
300,2.8811397619232837,-0.5152184331028199,1.5858057327937358
301,2.8764795939142647,-0.4699834503700083,1.5842629331328884
302,2.866812590514359,-0.4634081236180684,1.5906917890691705
303,2.911130818994289,-0.49479340317130577,1.5942513352355747
304,2.8874925903717643,-0.48734422727257587,1.5817659057293578
305,2.8677862658127857,-0.47941121386033253,1.5816909836272477
306,2.8979640125166557,-0.5044127703566965,1.5938764398213587
307,2.8884823713231875,-0.4642635931588155,1.5740895393753906
308,2.892872827035673,-0.4538578207769406,1.5817367988414464
309,2.8715502492854372,-0.48561924579423504,1.589843143202312
310,2.8845101488322675,-0.48028917820272526,1.581093859849679
311,2.8722630049220093,-0.5222313463458443,1.5889704659896495
312,2.894749065062196,-0.4775524765007728,1.5818631508863046
313,2.885466140345509,-0.5240539072880563,1.5957514017957568
314,2.871536161941397,-0.4904363354509473,1.58621488031512
315,2.8822851917840646,-0.5181048337984433,1.587554207967076
316,2.9022348217028724,-0.5013718077237369,1.5910522180606672
317,2.879282617001269,-0.5054025287085896,1.5993661564513058
318,2.881474662266698,-0.4644091184119321,1.5842278155548588
319,2.889470627577075,-0.4966374018640788,1.5857282501802334
320,2.8514693324155087,-0.5032462481966196,1.5969576302497213
321,2.8664882858149965,-0.4650491541650935,1.5909111438051373
322,2.9153796091765773,-0.4636805519452579,1.5746335915706628
323,2.8679259974338063,-0.4974996211975725,1.600658101372048
324,2.9034689536438023,-0.4390592558186548,1.5883056740413088
325,2.8631123529026232,-0.49730037959361884,1.5985383505497575
326,2.8898821448416867,-0.5127377868304636,1.596992769029319
327,2.884396033326698,-0.5007050208260184,1.598350523697378
328,2.8658688664905587,-0.48642285213650405,1.5837347808110904
329,2.9030674050672376,-0.5151604363933591,1.5931775286716225
330,2.9083210851260533,-0.4953242698576938,1.5919143859504934
331,2.8983937695427273,-0.495430811810824,1.6034451404301417
332,2.9273002203588208,-0.47877898271309477,1.5899674446562442
333,2.96459403781837,-0.43187314949325145,1.5762470601271832
334,2.9511587443611247,-0.4671852787511341,1.5858301895028613
335,2.9842107809755434,-0.44995548595976836,1.5894653794401212
336,2.9784903555247824,-0.47599750261941554,1.5734664570938839
337,2.946248320557191,-0.46361335251887187,1.5864373294754155
338,2.944890639528441,-0.49573550145230066,1.597407153686793
339,2.922680821902651,-0.5182962294533753,1.5909537219096286
340,2.923859449627497,-0.47641529621353973,1.5902648509322117
341,2.893782382729287,-0.47560283644205115,1.5917343315726544
342,2.9119971518483236,-0.49297447542394107,1.5856176006764802
343,2.9255397165009542,-0.49919596098796704,1.5905918495851836
344,2.912078004605033,-0.5162335915624645,1.5902268554798857
345,2.912078004605033,-0.5162335915624645,1.5902268554798857
346,2.9274021199371973,-0.48876272823683564,1.5883083216858407
347,2.8913453198339996,-0.5137458720209463,1.6070372939230013
348,2.900388361889244,-0.5257875041197893,1.6011195609410167
349,2.9057411809951987,-0.5162593247296828,1.5879031303577689
350,2.918400095729647,-0.49770542773803406,1.5892441941502553
351,2.9117263014580974,-0.5212554327425306,1.5927031017702695
352,2.912998601669031,-0.5290970543125952,1.5936870323557626
353,2.9213807888977574,-0.48787799298412216,1.5957527683123427
354,2.918635869680251,-0.5164276285591032,1.5924544321402672
355,2.9011871895804453,-0.47821671751046463,1.5828733341800256
356,2.912167300590703,-0.5055508334325711,1.5885585707250378
357,2.9234389493671094,-0.5321755950985625,1.5892169810130745
358,2.9285667280867056,-0.4765337491917754,1.583042731134603
359,2.9225447251019583,-0.4882174053231691,1.5839838680738438
360,2.8975042172518504,-0.512145274572603,1.5837216884085428
361,2.906757833399399,-0.4964733987468463,1.594492018823297
362,2.906405871113709,-0.4833710390462505,1.5887129310090882
363,2.938484935414207,-0.4815763597930629,1.580162654689163
364,2.9166354869330697,-0.5056886884131832,1.5917314527505033
365,2.9064906461212314,-0.4768247543420762,1.5880927637377966
366,2.9058334473563545,-0.5354568708010123,1.5941966629992832
367,2.9236637974428272,-0.48621738871932785,1.5884347665272447
368,2.922619918958908,-0.4757260325082015,1.5915882569391429
369,2.909220780331675,-0.501826323609515,1.586315899400741
370,2.904648479482385,-0.5019589900742271,1.5831578129392367
371,2.9313462204840532,-0.47694213353298515,1.5804403885720175
372,2.918378753471493,-0.47188616087250657,1.580537851940887
373,2.9102257625703847,-0.5032910293857026,1.5880090375276097
374,2.9208742788080495,-0.4941328141772243,1.574392812495344
375,2.9136047024999323,-0.47005755252269155,1.5853684892020712
376,2.924600242509452,-0.4992225951396391,1.5797003092813815
377,2.9058334473563545,-0.5354568708010123,1.5941966629992832
378,2.9250613444647886,-0.4862919679006339,1.5766445370193876
379,2.9284100381739853,-0.5070074580436135,1.5864113855105415
380,2.919271045067825,-0.47281084836692,1.5821777410640046
381,2.909220780331675,-0.501826323609515,1.586315899400741
382,2.933601326992116,-0.49979550394832395,1.5820582038395599
383,2.9480534979609034,-0.48116241035905727,1.5691233274642162
384,2.88690181713042,-0.5053239106647777,1.6125548770382836
385,2.9284588659234925,-0.5124602410573265,1.586039037936195
386,2.918075178643737,-0.4992859390988774,1.5894571084131066
387,2.9184224117662305,-0.49553000037855816,1.589423185496114
388,2.9102257625703847,-0.5032910293857026,1.5880090375276097
389,2.9372282996309456,-0.4734125277279325,1.5901795228575861
390,2.9350590884200045,-0.5024402805734979,1.5868488816990491
391,2.912167300590703,-0.5055508334325711,1.5885585707250378
392,2.906944107735261,-0.5075211331201799,1.5924982444232378
393,2.9401423008559417,-0.4696374065900439,1.5860327030592767
394,2.91570298977359,-0.5066195154739576,1.5898666112138153
395,2.933601326992116,-0.49979550394832395,1.5820582038395599
396,2.9086480143511926,-0.4936411718288648,1.591298582304792
397,2.9184224117662305,-0.49553000037855816,1.589423185496114
398,2.9097172674690657,-0.5308892309770543,1.6024072336495772
399,2.935056303428695,-0.49702538822223324,1.5960250009938435
400,2.9164093925230246,-0.50565110810027,1.6027321867372166
401,2.9253350380148357,-0.4822667480329986,1.595019984442342
402,2.9057796508796305,-0.5014963095317639,1.601791039110122
403,2.916018858490774,-0.5015691566301121,1.5952443857339995
404,2.941005855781183,-0.5131272764045278,1.5902079820364639
405,2.9206022677505667,-0.4863538524009312,1.5939493941901344
406,2.9305684449386202,-0.5075927812511848,1.5860345424349684
407,2.969114100380139,-0.47089624222970466,1.5775346644820658
408,2.9820778113777378,-0.4565041394876965,1.5870689892293526
409,2.992665878417321,-0.40845103142529265,1.5747193259012857
410,3.026869744404395,-0.38374293879550886,1.5624061026167846
411,3.013078218326665,-0.4465154540088657,1.5815135810228627
412,3.007313477995211,-0.42964568611069376,1.578920310753726
413,2.9818838603566338,-0.46771401519540756,1.5900682916172582
414,2.955160270263749,-0.489097061424218,1.583827874291383
415,2.943366304297473,-0.5143959489554188,1.5987732341891312
416,2.957657039090113,-0.4785054234255895,1.5898312650890898
417,2.941138318740488,-0.4749594487621654,1.5823421539552858
418,2.935113406329066,-0.48093374219968094,1.581535511878755
419,2.9470566505079288,-0.4633227234438919,1.5766341751116162
420,2.9377540064794063,-0.494157870591408,1.5857584799384854
421,2.9568134993005932,-0.4869778850862128,1.5835314231590478
422,2.9323720512504408,-0.46643741514320447,1.5820202269083383
423,2.940109629937077,-0.49017362678592774,1.5786014342011976
424,2.9535478586339146,-0.5010849391004397,1.5933810513485909
425,2.974006108525603,-0.4604316212303424,1.5744836711892118
426,2.953448592570087,-0.48632541876585617,1.584925481045186
427,2.947021740688289,-0.4964449212079975,1.5803184291875476
428,2.9422319178072396,-0.4967461677170745,1.575273642329013
429,2.942714332820584,-0.45683044532905476,1.5707463264993458
430,2.9155015602845147,-0.5003858908009358,1.5904129504549713
431,2.9291731338452442,-0.4776677513036311,1.5774574184639683
432,2.9470566505079288,-0.4633227234438919,1.5766341751116162
433,2.974509644730036,-0.45956524668142673,1.5649055329022217
434,2.9316520615475583,-0.4666201996961949,1.5748948128036273
435,2.941863050650944,-0.4701503046437798,1.5738397494021292
436,2.918436450804381,-0.45496595336432094,1.5757856582025227
437,2.9207860548847187,-0.4954143482255618,1.5791420075004006
438,2.935294453963189,-0.510031312385018,1.59052414914238
439,2.928852282420894,-0.5072842154548428,1.5867749097772468
440,2.929491556537805,-0.487522173453166,1.5804684832545972
441,2.9207860548847187,-0.4954143482255618,1.5791420075004006
442,2.913690495876872,-0.49192842346748805,1.5736652418200647
443,2.9332037348334525,-0.4660374731501092,1.583611307176488
444,2.927410454160064,-0.5082159792331914,1.585048049988215
445,2.9310696081099326,-0.47596667115565483,1.5863895954734692
446,2.9274698116484106,-0.4854262520842806,1.579979149426612
447,2.9397489707186923,-0.47308455794842835,1.5934958627980709
448,2.9219895871920962,-0.5174222742010485,1.586096735770456
449,2.9393499581878557,-0.4821176819622038,1.5897905807115034
450,2.96789655341031,-0.4600312897733885,1.5870046809693887
451,2.9920284329615616,-0.49311619961513936,1.5879958787381168
452,3.031146630209169,-0.4327918796672469,1.5627648391253246
453,3.00471336131491,-0.48440369877421174,1.587416531273097
454,3.0250212520762974,-0.4229951335335171,1.5750126230814554
455,3.0171828297465533,-0.4432262575203248,1.5713223544545574
456,3.009844576085638,-0.45175999327420596,1.5707953476469336
457,2.993472736317724,-0.44368476090606523,1.5831691647543382
458,2.9743398112703927,-0.5093018048623085,1.584923470542293
459,2.970735875085633,-0.45974369603194,1.5757664514654979
460,2.9239410882318784,-0.5192939643298474,1.5918513416357822
461,2.9445855575749484,-0.49146721405677396,1.5731216214771637
462,2.9237189858192507,-0.5177291764820896,1.5853361561284107
463,2.9256154558994263,-0.4775395597112222,1.5861387700120628
464,2.927659308204469,-0.516900918620135,1.584678754656171
465,2.91729513257447,-0.4868330127693434,1.5858950709122233
466,2.9350220944471475,-0.4981269325817975,1.579322871249157
467,2.961488300077014,-0.4639687687271097,1.5687207588228653
468,2.9618205937305406,-0.4478042916618916,1.5641472763292168
469,2.9413604524819412,-0.454958840979909,1.5711927461885118
470,2.93534367760946,-0.5221018846905864,1.594465402017309
471,2.947301663230923,-0.47711932832208404,1.58629931660565
472,2.947048983236006,-0.469088696598345,1.570952425060868
473,2.9644530935952043,-0.4624335681577115,1.561531832800621
474,2.9676437250185033,-0.4515411845580825,1.5590489729314048
